SKU_NAME,FEED_DATE,CATEGORY,SUB_CATEGORY,ORDERED_REVENUE,ORDERED_UNITS,REP_OOS
D102VX\R52,6/4/2019,1000 Inputs,1004 Computer Headsets and Mics,23575.53,1077,5.24
D102VX\R52,6/5/2019,1000 Inputs,1004 Computer Headsets and Mics,19679.11,899,4.9
D102VX\R52,6/6/2019,1000 Inputs,1004 Computer Headsets and Mics,22218.35,1015,5.59
D102VX\R52,6/7/2019,1000 Inputs,1004 Computer Headsets and Mics,17665.23,807,5.23
D102VX\R52,6/8/2019,1000 Inputs,1004 Computer Headsets and Mics,5647.62,258,7.07
D102VX\R52,6/9/2019,1000 Inputs,1004 Computer Headsets and Mics,5297.38,242,7.95
D102VX\R52,6/10/2019,1000 Inputs,1004 Computer Headsets and Mics,20970.52,958,5.38
D102VX\R52,6/11/2019,1000 Inputs,1004 Computer Headsets and Mics,22743.71,1039,5.72
D102VX\R52,6/12/2019,1000 Inputs,1004 Computer Headsets and Mics,23407.6,1070,4.85
D102VX\R52,6/13/2019,1000 Inputs,1004 Computer Headsets and Mics,23621.28,1082,5.82
D102VX\R52,6/14/2019,1000 Inputs,1004 Computer Headsets and Mics,19951.27,913,5.19
D102VX\R52,6/15/2019,1000 Inputs,1004 Computer Headsets and Mics,5222.47,239,7.23
D102VX\R52,6/16/2019,1000 Inputs,1004 Computer Headsets and Mics,5034.7,230,8.12
D102VX\R52,6/17/2019,1000 Inputs,1004 Computer Headsets and Mics,26262.17,1201,5.27
D102VX\R52,6/18/2019,1000 Inputs,1004 Computer Headsets and Mics,25917.76,1184,4.77
D102VX\R52,6/19/2019,1000 Inputs,1004 Computer Headsets and Mics,20791.11,952,5.82
D102VX\R52,6/20/2019,1000 Inputs,1004 Computer Headsets and Mics,22199.07,1013,4.8
D102VX\R52,6/21/2019,1000 Inputs,1004 Computer Headsets and Mics,14668.72,668,4.41
D102VX\R52,6/22/2019,1000 Inputs,1004 Computer Headsets and Mics,5225.33,227,7.93
D102VX\R52,6/23/2019,1000 Inputs,1004 Computer Headsets and Mics,5260.2,240,6.2
D102VX\R52,6/24/2019,1000 Inputs,1004 Computer Headsets and Mics,22796.32,1044,5.2
D102VX\R52,6/25/2019,1000 Inputs,1004 Computer Headsets and Mics,20288.46,929,5.72
D102VX\R52,6/26/2019,1000 Inputs,1004 Computer Headsets and Mics,17967.8,779,8.87
D102VX\R52,6/27/2019,1000 Inputs,1004 Computer Headsets and Mics,22485.34,976,4.77
D102VX\R52,6/28/2019,1000 Inputs,1004 Computer Headsets and Mics,19105.77,803,6.06
D102VX\R52,6/29/2019,1000 Inputs,1004 Computer Headsets and Mics,4496.23,187,6.05
D102VX\R52,6/30/2019,1000 Inputs,1004 Computer Headsets and Mics,6264.39,261,6.54
D102VX\R52,7/1/2019,1000 Inputs,1004 Computer Headsets and Mics,25134.15,1045,5.41
D102VX\R52,7/2/2019,1000 Inputs,1004 Computer Headsets and Mics,19981.9,834,5.25
D102VX\R52,7/3/2019,1000 Inputs,1004 Computer Headsets and Mics,16121.28,672,6.96
D102VX\R52,7/4/2019,1000 Inputs,1004 Computer Headsets and Mics,4090.75,171,10.88
D102VX\R52,7/5/2019,1000 Inputs,1004 Computer Headsets and Mics,11541.21,479,6.74
D102VX\R52,7/6/2019,1000 Inputs,1004 Computer Headsets and Mics,4222.24,176,7.88
D102VX\R52,7/7/2019,1000 Inputs,1004 Computer Headsets and Mics,4954.28,215,7.66
D102VX\R52,7/8/2019,1000 Inputs,1004 Computer Headsets and Mics,23880.21,1056,4.77
D102VX\R52,7/9/2019,1000 Inputs,1004 Computer Headsets and Mics,24794.16,1082,6.43
D102VX\R52,7/10/2019,1000 Inputs,1004 Computer Headsets and Mics,24195.16,1091,5.63
D102VX\R52,7/11/2019,1000 Inputs,1004 Computer Headsets and Mics,24933.23,1128,6.77
D102VX\R52,7/12/2019,1000 Inputs,1004 Computer Headsets and Mics,16468.68,748,5.78
D102VX\R52,7/13/2019,1000 Inputs,1004 Computer Headsets and Mics,5126.67,232,6.65
D102VX\R52,7/14/2019,1000 Inputs,1004 Computer Headsets and Mics,4488.33,203,7.56
D102VX\R52,7/15/2019,1000 Inputs,1004 Computer Headsets and Mics,31657.76,1432,3.69
D102VX\R52,7/16/2019,1000 Inputs,1004 Computer Headsets and Mics,29453.59,1333,3.86
D102VX\R52,7/17/2019,1000 Inputs,1004 Computer Headsets and Mics,23159.28,1048,4.81
D102VX\R52,7/18/2019,1000 Inputs,1004 Computer Headsets and Mics,18123.15,821,4.75
D102VX\R52,7/19/2019,1000 Inputs,1004 Computer Headsets and Mics,18363.3,830,5.18
D102VX\R52,7/20/2019,1000 Inputs,1004 Computer Headsets and Mics,5748.6,260,5.35
D102VX\R52,7/21/2019,1000 Inputs,1004 Computer Headsets and Mics,5704.38,258,6.21
D102VX\R52,7/22/2019,1000 Inputs,1004 Computer Headsets and Mics,21486.15,975,4.74
D102VX\R52,7/23/2019,1000 Inputs,1004 Computer Headsets and Mics,24120.42,1092,4.78
D102VX\R52,7/24/2019,1000 Inputs,1004 Computer Headsets and Mics,20061.81,908,7.29
D102VX\R52,7/25/2019,1000 Inputs,1004 Computer Headsets and Mics,18882.28,854,5.13
D102VX\R52,7/26/2019,1000 Inputs,1004 Computer Headsets and Mics,18019.65,815,4.31
D102VX\R52,7/27/2019,1000 Inputs,1004 Computer Headsets and Mics,4861.96,221,6.74
D102VX\R52,7/28/2019,1000 Inputs,1004 Computer Headsets and Mics,7207.86,326,5.56
D102VX\R52,7/29/2019,1000 Inputs,1004 Computer Headsets and Mics,19766.34,894,4.91
D102VX\R52,7/30/2019,1000 Inputs,1004 Computer Headsets and Mics,25917.66,1172,5.49
D102VX\R52,7/31/2019,1000 Inputs,1004 Computer Headsets and Mics,28765.11,1301,4.18
D102VX\R52,8/1/2019,1000 Inputs,1004 Computer Headsets and Mics,27296.28,1237,5.11
D102VX\R52,8/2/2019,1000 Inputs,1004 Computer Headsets and Mics,24851.64,1124,4.25
D102VX\R52,8/3/2019,1000 Inputs,1004 Computer Headsets and Mics,7451.07,337,4.99
D102VX\R52,8/4/2019,1000 Inputs,1004 Computer Headsets and Mics,7406.85,335,6.4
D102VX\R52,8/5/2019,1000 Inputs,1004 Computer Headsets and Mics,23205.16,1052,4.14
D102VX\R52,8/6/2019,1000 Inputs,1004 Computer Headsets and Mics,26297.04,1190,5.15
D102VX\R52,8/7/2019,1000 Inputs,1004 Computer Headsets and Mics,29122.06,1274,6.67
D102VX\R52,8/8/2019,1000 Inputs,1004 Computer Headsets and Mics,22182,962,6.23
D102VX\R52,8/9/2019,1000 Inputs,1004 Computer Headsets and Mics,18681.1,814,4.47
D102VX\R52,8/10/2019,1000 Inputs,1004 Computer Headsets and Mics,6919.99,301,6.39
D102VX\R52,8/11/2019,1000 Inputs,1004 Computer Headsets and Mics,7839.59,341,6.31
D102VX\R52,8/12/2019,1000 Inputs,1004 Computer Headsets and Mics,23301.82,1014,3.85
D102VX\R52,8/13/2019,1000 Inputs,1004 Computer Headsets and Mics,25929.99,1128,4.64
D102VX\R52,8/14/2019,1000 Inputs,1004 Computer Headsets and Mics,28025.69,1219,4.13
D102VX\R52,8/15/2019,1000 Inputs,1004 Computer Headsets and Mics,32323.94,1406,4.79
D102VX\R52,8/16/2019,1000 Inputs,1004 Computer Headsets and Mics,23621.77,1026,3.97
D102VX\R52,8/17/2019,1000 Inputs,1004 Computer Headsets and Mics,7172.88,312,5.38
D102VX\R52,8/18/2019,1000 Inputs,1004 Computer Headsets and Mics,13104.3,570,4.61
D102VX\R52,8/19/2019,1000 Inputs,1004 Computer Headsets and Mics,24511.99,1069,4.81
D102VX\R52,8/20/2019,1000 Inputs,1004 Computer Headsets and Mics,30336.08,1320,4.63
D102VX\R52,8/21/2019,1000 Inputs,1004 Computer Headsets and Mics,32517.87,1417,5.06
D102VX\R52,8/22/2019,1000 Inputs,1004 Computer Headsets and Mics,28001.82,1218,5.89
D102VX\R52,8/23/2019,1000 Inputs,1004 Computer Headsets and Mics,21111.55,919,5.2
D102VX\R52,8/24/2019,1000 Inputs,1004 Computer Headsets and Mics,8115.47,353,7.05
D102VX\R52,8/25/2019,1000 Inputs,1004 Computer Headsets and Mics,9310.95,405,6.95
D102VX\R52,8/26/2019,1000 Inputs,1004 Computer Headsets and Mics,27467.73,1195,5.16
D102VX\R52,8/27/2019,1000 Inputs,1004 Computer Headsets and Mics,33703.42,1466,5.09
D102VX\R52,8/28/2019,1000 Inputs,1004 Computer Headsets and Mics,29439.17,1287,4.88
D102VX\R52,8/29/2019,1000 Inputs,1004 Computer Headsets and Mics,27928.38,1218,5.73
D102VX\R52,8/30/2019,1000 Inputs,1004 Computer Headsets and Mics,21077.24,917,5.9
D102VX\R52,8/31/2019,1000 Inputs,1004 Computer Headsets and Mics,7609.69,331,7.37
C120[H:8NV,5/1/2019,1000 Inputs,1003 Computer Speakers,1019.32,68,4.7
C120[H:8NV,5/2/2019,1000 Inputs,1003 Computer Speakers,1064.29,71,5.06
C120[H:8NV,5/3/2019,1000 Inputs,1003 Computer Speakers,1079.28,72,5.22
C120[H:8NV,5/4/2019,1000 Inputs,1003 Computer Speakers,389.74,26,7.43
C120[H:8NV,5/5/2019,1000 Inputs,1003 Computer Speakers,344.77,23,8.53
C120[H:8NV,5/6/2019,1000 Inputs,1003 Computer Speakers,1154.23,77,4.67
C120[H:8NV,5/7/2019,1000 Inputs,1003 Computer Speakers,1109.26,74,6.7
C120[H:8NV,5/8/2019,1000 Inputs,1003 Computer Speakers,1259.16,84,5.49
C120[H:8NV,5/9/2019,1000 Inputs,1003 Computer Speakers,1184.21,79,7.59
C120[H:8NV,5/10/2019,1000 Inputs,1003 Computer Speakers,1034.31,69,4.14
C120[H:8NV,5/11/2019,1000 Inputs,1003 Computer Speakers,374.75,25,6.02
C120[H:8NV,5/12/2019,1000 Inputs,1003 Computer Speakers,404.73,27,5.8
C120[H:8NV,5/13/2019,1000 Inputs,1003 Computer Speakers,1349.1,90,5.66
C120[H:8NV,5/14/2019,1000 Inputs,1003 Computer Speakers,1139.24,76,7.26
C120[H:8NV,5/15/2019,1000 Inputs,1003 Computer Speakers,1094.27,73,4.1
C120[H:8NV,5/16/2019,1000 Inputs,1003 Computer Speakers,1207.95,91,4.9
C120[H:8NV,5/17/2019,1000 Inputs,1003 Computer Speakers,953.12,74,3.01
C120[H:8NV,5/18/2019,1000 Inputs,1003 Computer Speakers,425.04,33,3.65
C120[H:8NV,5/19/2019,1000 Inputs,1003 Computer Speakers,540.96,42,4.59
C120[H:8NV,5/20/2019,1000 Inputs,1003 Computer Speakers,1043.28,81,4.54
C120[H:8NV,5/21/2019,1000 Inputs,1003 Computer Speakers,1556.37,121,3.89
C120[H:8NV,5/22/2019,1000 Inputs,1003 Computer Speakers,1816.08,141,5.18
C120[H:8NV,5/23/2019,1000 Inputs,1003 Computer Speakers,1004.64,78,3.6
C120[H:8NV,5/24/2019,1000 Inputs,1003 Computer Speakers,824.32,64,6.84
C120[H:8NV,5/25/2019,1000 Inputs,1003 Computer Speakers,283.36,22,4.29
C120[H:8NV,5/26/2019,1000 Inputs,1003 Computer Speakers,334.88,26,4.89
C120[H:8NV,5/27/2019,1000 Inputs,1003 Computer Speakers,322,25,6.77
C120[H:8NV,5/28/2019,1000 Inputs,1003 Computer Speakers,1494.08,116,5.05
C120[H:8NV,5/29/2019,1000 Inputs,1003 Computer Speakers,1751.68,136,4.58
C120[H:8NV,5/30/2019,1000 Inputs,1003 Computer Speakers,1635.76,127,4.91
C120[H:8NV,5/31/2019,1000 Inputs,1003 Computer Speakers,1816.08,141,3.09
C120[H:8NV,6/1/2019,1000 Inputs,1003 Computer Speakers,553.84,43,2.2
C120[H:8NV,6/2/2019,1000 Inputs,1003 Computer Speakers,644,50,6.77
C120[H:8NV,6/3/2019,1000 Inputs,1003 Computer Speakers,1262.24,98,3.28
C120[H:8NV,6/4/2019,1000 Inputs,1003 Computer Speakers,1597.12,124,5.34
C120[H:8NV,6/5/2019,1000 Inputs,1003 Computer Speakers,1133.44,88,3.4
C120[H:8NV,6/6/2019,1000 Inputs,1003 Computer Speakers,1725.92,134,2.51
C120[H:8NV,6/7/2019,1000 Inputs,1003 Computer Speakers,1249.36,97,3.8
C120[H:8NV,6/8/2019,1000 Inputs,1003 Computer Speakers,656.88,51,3.77
C120[H:8NV,6/9/2019,1000 Inputs,1003 Computer Speakers,721.28,56,6.12
C120[H:8NV,6/10/2019,1000 Inputs,1003 Computer Speakers,1069.04,83,3.39
C120[H:8NV,6/11/2019,1000 Inputs,1003 Computer Speakers,1442.56,112,5.38
C120[H:8NV,6/12/2019,1000 Inputs,1003 Computer Speakers,1816.08,141,4.92
C120[H:8NV,6/13/2019,1000 Inputs,1003 Computer Speakers,2228.24,173,3.75
C120[H:8NV,6/14/2019,1000 Inputs,1003 Computer Speakers,1275.12,99,5.08
C120[H:8NV,6/15/2019,1000 Inputs,1003 Computer Speakers,360.64,28,3.32
C120[H:8NV,6/16/2019,1000 Inputs,1003 Computer Speakers,644,50,5.13
C120[H:8NV,6/17/2019,1000 Inputs,1003 Computer Speakers,1378.16,107,3.7
C120[H:8NV,6/18/2019,1000 Inputs,1003 Computer Speakers,1249.36,97,6.27
C120[H:8NV,6/19/2019,1000 Inputs,1003 Computer Speakers,1416.8,110,4.36
C120[H:8NV,6/20/2019,1000 Inputs,1003 Computer Speakers,850.08,66,7.92
C120[H:8NV,6/21/2019,1000 Inputs,1003 Computer Speakers,1107.68,86,2.17
C120[H:8NV,6/22/2019,1000 Inputs,1003 Computer Speakers,437.92,34,7.86
C120[H:8NV,6/23/2019,1000 Inputs,1003 Computer Speakers,347.76,27,3.7
C120[H:8NV,6/24/2019,1000 Inputs,1003 Computer Speakers,1429.68,111,3.4
C120[H:8NV,6/25/2019,1000 Inputs,1003 Computer Speakers,1094.8,85,4.42
C120[H:8NV,6/26/2019,1000 Inputs,1003 Computer Speakers,1236.48,96,3.12
C120[H:8NV,6/27/2019,1000 Inputs,1003 Computer Speakers,1197.84,93,4.31
C120[H:8NV,6/28/2019,1000 Inputs,1003 Computer Speakers,927.36,72,4.38
C120[H:8NV,6/29/2019,1000 Inputs,1003 Computer Speakers,437.92,34,4.95
C120[H:8NV,6/30/2019,1000 Inputs,1003 Computer Speakers,322,25,2.32
C120[H:8NV,7/1/2019,1000 Inputs,1003 Computer Speakers,1249.36,97,4.5
C120[H:8NV,7/2/2019,1000 Inputs,1003 Computer Speakers,1231.92,96,4.05
C120[H:8NV,7/3/2019,1000 Inputs,1003 Computer Speakers,1120.56,87,7.56
C120[H:8NV,7/4/2019,1000 Inputs,1003 Computer Speakers,347.76,27,5.54
C120[H:8NV,7/5/2019,1000 Inputs,1003 Computer Speakers,631.12,49,4.87
C120[H:8NV,7/6/2019,1000 Inputs,1003 Computer Speakers,386.4,30,4.72
C120[H:8NV,7/7/2019,1000 Inputs,1003 Computer Speakers,437.92,34,3.42
C120[H:8NV,7/8/2019,1000 Inputs,1003 Computer Speakers,850.08,66,6.38
C120[H:8NV,7/9/2019,1000 Inputs,1003 Computer Speakers,901.6,70,6.52
C120[H:8NV,7/10/2019,1000 Inputs,1003 Computer Speakers,1236.48,96,6.12
C120[H:8NV,7/11/2019,1000 Inputs,1003 Computer Speakers,1288,100,4.41
C120[H:8NV,7/12/2019,1000 Inputs,1003 Computer Speakers,978.88,76,2.41
C120[H:8NV,7/13/2019,1000 Inputs,1003 Computer Speakers,334.88,26,3.76
C120[H:8NV,7/14/2019,1000 Inputs,1003 Computer Speakers,334.88,26,3.9
C120[H:8NV,7/15/2019,1000 Inputs,1003 Computer Speakers,1674.4,130,5.78
C120[H:8NV,7/16/2019,1000 Inputs,1003 Computer Speakers,1674.4,130,4.46
C120[H:8NV,7/17/2019,1000 Inputs,1003 Computer Speakers,901.6,70,2.27
C120[H:8NV,7/18/2019,1000 Inputs,1003 Computer Speakers,875.84,68,4.07
C120[H:8NV,7/19/2019,1000 Inputs,1003 Computer Speakers,1056.16,82,6.1
C120[H:8NV,7/20/2019,1000 Inputs,1003 Computer Speakers,347.76,27,6.82
C120[H:8NV,7/21/2019,1000 Inputs,1003 Computer Speakers,283.36,22,8.27
C120[H:8NV,7/22/2019,1000 Inputs,1003 Computer Speakers,1172.08,91,4.64
C120[H:8NV,7/23/2019,1000 Inputs,1003 Computer Speakers,1210.72,94,6.32
C120[H:8NV,7/24/2019,1000 Inputs,1003 Computer Speakers,1481.2,115,6.39
C120[H:8NV,7/25/2019,1000 Inputs,1003 Computer Speakers,978.88,76,8.02
C120[H:8NV,7/26/2019,1000 Inputs,1003 Computer Speakers,1017.52,79,3.79
C120[H:8NV,7/27/2019,1000 Inputs,1003 Computer Speakers,463.68,36,3.73
C120[H:8NV,7/28/2019,1000 Inputs,1003 Computer Speakers,399.28,31,4.2
C120[H:8NV,7/29/2019,1000 Inputs,1003 Computer Speakers,991.76,77,3.92
C120[H:8NV,7/30/2019,1000 Inputs,1003 Computer Speakers,1133.44,88,6.87
C120[H:8NV,7/31/2019,1000 Inputs,1003 Computer Speakers,1661.52,129,3.81
C120[H:8NV,8/1/2019,1000 Inputs,1003 Computer Speakers,1622.88,126,5.25
C120[H:8NV,8/2/2019,1000 Inputs,1003 Computer Speakers,618.24,48,4.99
C120[H:8NV,8/3/2019,1000 Inputs,1003 Computer Speakers,412.16,32,6.38
C120[H:8NV,8/4/2019,1000 Inputs,1003 Computer Speakers,553.84,43,5.32
C120[H:8NV,8/5/2019,1000 Inputs,1003 Computer Speakers,1017.52,79,6.19
C120[H:8NV,8/6/2019,1000 Inputs,1003 Computer Speakers,785.68,61,5.82
C120[H:8NV,8/7/2019,1000 Inputs,1003 Computer Speakers,875.84,68,5.05
C120[H:8NV,8/8/2019,1000 Inputs,1003 Computer Speakers,953.12,74,4.36
C120[H:8NV,8/9/2019,1000 Inputs,1003 Computer Speakers,1494.08,116,5.71
C120[H:8NV,8/10/2019,1000 Inputs,1003 Computer Speakers,270.48,21,5.65
C120[H:8NV,8/11/2019,1000 Inputs,1003 Computer Speakers,386.4,30,1.65
C120[H:8NV,8/12/2019,1000 Inputs,1003 Computer Speakers,991.76,77,5.61
C120[H:8NV,8/13/2019,1000 Inputs,1003 Computer Speakers,1919.12,149,2.95
C120[H:8NV,8/14/2019,1000 Inputs,1003 Computer Speakers,1197.84,93,4.14
C120[H:8NV,8/15/2019,1000 Inputs,1003 Computer Speakers,1429.68,111,3.52
C120[H:8NV,8/16/2019,1000 Inputs,1003 Computer Speakers,1017.52,79,1.39
C120[H:8NV,8/17/2019,1000 Inputs,1003 Computer Speakers,334.88,26,3.31
C120[H:8NV,8/18/2019,1000 Inputs,1003 Computer Speakers,399.28,31,7.37
C120[H:8NV,8/19/2019,1000 Inputs,1003 Computer Speakers,1069.04,83,2.17
C120[H:8NV,8/20/2019,1000 Inputs,1003 Computer Speakers,1069.04,83,4.65
C120[H:8NV,8/21/2019,1000 Inputs,1003 Computer Speakers,1622.88,126,5.63
C120[H:8NV,8/22/2019,1000 Inputs,1003 Computer Speakers,1030.4,80,5
C120[H:8NV,8/23/2019,1000 Inputs,1003 Computer Speakers,1249.36,97,2.96
C120[H:8NV,8/24/2019,1000 Inputs,1003 Computer Speakers,360.64,28,6.07
C120[H:8NV,8/25/2019,1000 Inputs,1003 Computer Speakers,322,25,5.82
C120[H:8NV,8/26/2019,1000 Inputs,1003 Computer Speakers,862.96,67,3.28
C120[H:8NV,8/27/2019,1000 Inputs,1003 Computer Speakers,940.24,73,3.63
C120[H:8NV,8/28/2019,1000 Inputs,1003 Computer Speakers,1056.16,82,6.14
C120[H:8NV,8/29/2019,1000 Inputs,1003 Computer Speakers,953.12,74,8.42
C120[H:8NV,8/30/2019,1000 Inputs,1003 Computer Speakers,927.36,72,7.48
C120[H:8NV,8/31/2019,1000 Inputs,1003 Computer Speakers,437.92,34,5.19
C1027E31J0,6/18/2019,1000 Inputs,1003 Computer Speakers,0,0,0
B223F54NLG,5/1/2019,1000 Inputs,1002 Mice,2067.38,99,0.4
B223F54NLG,5/2/2019,1000 Inputs,1002 Mice,2171.52,104,0.92
B223F54NLG,5/3/2019,1000 Inputs,1002 Mice,1879.37,90,1.05
B223F54NLG,5/4/2019,1000 Inputs,1002 Mice,1211.04,58,0.29
B223F54NLG,5/5/2019,1000 Inputs,1002 Mice,1211.04,58,1.91
B223F54NLG,5/6/2019,1000 Inputs,1002 Mice,1879.2,90,2.88
B223F54NLG,5/7/2019,1000 Inputs,1002 Mice,2359.86,113,2.9
B223F54NLG,5/8/2019,1000 Inputs,1002 Mice,2150.83,103,1.82
B223F54NLG,5/9/2019,1000 Inputs,1002 Mice,2046.24,98,3.85
B223F54NLG,5/10/2019,1000 Inputs,1002 Mice,2171.52,104,1
B223F54NLG,5/11/2019,1000 Inputs,1002 Mice,981.57,47,2.7
B223F54NLG,5/12/2019,1000 Inputs,1002 Mice,1253.01,60,1.33
B223F54NLG,5/13/2019,1000 Inputs,1002 Mice,2172.15,104,0.63
B223F54NLG,5/14/2019,1000 Inputs,1002 Mice,1754.1,84,2.96
B223F54NLG,5/15/2019,1000 Inputs,1002 Mice,2129.76,102,1.63
B223F54NLG,5/16/2019,1000 Inputs,1002 Mice,1962.93,94,0.18
B223F54NLG,5/17/2019,1000 Inputs,1002 Mice,1962.72,94,2.59
B223F54NLG,5/18/2019,1000 Inputs,1002 Mice,1085.94,52,1.11
B223F54NLG,5/19/2019,1000 Inputs,1002 Mice,1044,50,2.12
B223F54NLG,5/20/2019,1000 Inputs,1002 Mice,2213.68,106,2.16
B223F54NLG,5/21/2019,1000 Inputs,1002 Mice,2839.88,136,1.94
B223F54NLG,5/22/2019,1000 Inputs,1002 Mice,2192.4,105,1.25
B223F54NLG,5/23/2019,1000 Inputs,1002 Mice,1378.08,66,2.17
B223F54NLG,5/24/2019,1000 Inputs,1002 Mice,2025.36,97,0.55
B223F54NLG,5/25/2019,1000 Inputs,1002 Mice,897.44,43,0.91
B223F54NLG,5/26/2019,1000 Inputs,1002 Mice,981.57,47,1.56
B223F54NLG,5/27/2019,1000 Inputs,1002 Mice,1148.61,55,3.9
B223F54NLG,5/28/2019,1000 Inputs,1002 Mice,2234.16,107,2.55
B223F54NLG,5/29/2019,1000 Inputs,1002 Mice,2004.64,96,0.96
B223F54NLG,5/30/2019,1000 Inputs,1002 Mice,2041.08,92,2.37
B223F54NLG,5/31/2019,1000 Inputs,1002 Mice,1332,60,1.99
B223F54NLG,6/1/2019,1000 Inputs,1002 Mice,888,40,1.48
B223F54NLG,6/2/2019,1000 Inputs,1002 Mice,1221.76,55,1.5
B223F54NLG,6/3/2019,1000 Inputs,1002 Mice,1443.23,65,2.03
B223F54NLG,6/4/2019,1000 Inputs,1002 Mice,1576.57,71,4.37
B223F54NLG,6/5/2019,1000 Inputs,1002 Mice,2265.72,102,3.31
B223F54NLG,6/6/2019,1000 Inputs,1002 Mice,1487.4,67,1.69
B223F54NLG,6/7/2019,1000 Inputs,1002 Mice,1376.4,62,1.54
B223F54NLG,6/8/2019,1000 Inputs,1002 Mice,1176.6,53,2.49
B223F54NLG,6/9/2019,1000 Inputs,1002 Mice,1198.8,54,4.19
B223F54NLG,6/10/2019,1000 Inputs,1002 Mice,1798.42,81,2.29
B223F54NLG,6/11/2019,1000 Inputs,1002 Mice,710.4,32,0.94
B223F54NLG,6/12/2019,1000 Inputs,1002 Mice,580.93,26,0.4
B223F54NLG,6/13/2019,1000 Inputs,1002 Mice,377.4,17,0.88
B223F54NLG,6/14/2019,1000 Inputs,1002 Mice,1198.27,54,2.62
B223F54NLG,6/15/2019,1000 Inputs,1002 Mice,1109.53,50,0.29
B223F54NLG,6/16/2019,1000 Inputs,1002 Mice,799.07,36,1.2
B223F54NLG,6/17/2019,1000 Inputs,1002 Mice,2019.52,91,1.97
B223F54NLG,6/18/2019,1000 Inputs,1002 Mice,1709.01,77,0.55
B223F54NLG,6/19/2019,1000 Inputs,1002 Mice,1753.01,79,0.83
B223F54NLG,6/20/2019,1000 Inputs,1002 Mice,1886.95,85,1.55
B223F54NLG,6/21/2019,1000 Inputs,1002 Mice,2130.59,96,0.9
B223F54NLG,6/22/2019,1000 Inputs,1002 Mice,932.36,42,1.95
B223F54NLG,6/23/2019,1000 Inputs,1002 Mice,222.64,10,2.62
B223F54NLG,6/24/2019,1000 Inputs,1002 Mice,377.83,17,1.72
B223F54NLG,6/25/2019,1000 Inputs,1002 Mice,734.23,33,0.54
B223F54NLG,6/26/2019,1000 Inputs,1002 Mice,1753.2,79,2.33
B223F54NLG,6/27/2019,1000 Inputs,1002 Mice,2860.2,129,2.84
B223F54NLG,6/28/2019,1000 Inputs,1002 Mice,1905.8,86,2.9
B223F54NLG,6/29/2019,1000 Inputs,1002 Mice,842.46,38,3.47
B223F54NLG,6/30/2019,1000 Inputs,1002 Mice,1462.8,66,3.4
B223F54NLG,7/1/2019,1000 Inputs,1002 Mice,1816.98,82,0.57
B223F54NLG,7/2/2019,1000 Inputs,1002 Mice,1967.13,89,1.46
B223F54NLG,7/3/2019,1000 Inputs,1002 Mice,2471.88,112,1.77
B223F54NLG,7/4/2019,1000 Inputs,1002 Mice,1036.82,47,1.96
B223F54NLG,7/5/2019,1000 Inputs,1002 Mice,1478.02,67,3.63
B223F54NLG,7/6/2019,1000 Inputs,1002 Mice,1147.12,52,1.5
B223F54NLG,7/7/2019,1000 Inputs,1002 Mice,1036.82,47,0.91
B223F54NLG,7/8/2019,1000 Inputs,1002 Mice,2007.68,91,1.85
B223F54NLG,7/9/2019,1000 Inputs,1002 Mice,1699.38,77,2.16
B223F54NLG,7/10/2019,1000 Inputs,1002 Mice,1941.12,88,5.11
B223F54NLG,7/11/2019,1000 Inputs,1002 Mice,2137.94,97,1.73
B223F54NLG,7/12/2019,1000 Inputs,1002 Mice,2137.88,97,1.55
B223F54NLG,7/13/2019,1000 Inputs,1002 Mice,1124.29,51,2.2
B223F54NLG,7/14/2019,1000 Inputs,1002 Mice,1128.89,51,2.18
B223F54NLG,7/15/2019,1000 Inputs,1002 Mice,3329.14,151,1.4
B223F54NLG,7/16/2019,1000 Inputs,1002 Mice,3526.4,160,1.42
B223F54NLG,7/17/2019,1000 Inputs,1002 Mice,1785.36,81,1.91
B223F54NLG,7/18/2019,1000 Inputs,1002 Mice,2072.05,94,1.51
B223F54NLG,7/19/2019,1000 Inputs,1002 Mice,1807.92,82,1.08
B223F54NLG,7/20/2019,1000 Inputs,1002 Mice,1146.08,52,0.95
B223F54NLG,7/21/2019,1000 Inputs,1002 Mice,1102.22,50,1.83
B223F54NLG,7/22/2019,1000 Inputs,1002 Mice,1851.64,84,1.87
B223F54NLG,7/23/2019,1000 Inputs,1002 Mice,2239.44,112,1.81
B223F54NLG,7/24/2019,1000 Inputs,1002 Mice,2659.03,133,2.49
B223F54NLG,7/25/2019,1000 Inputs,1002 Mice,2195.24,110,1.03
B223F54NLG,7/26/2019,1000 Inputs,1002 Mice,1958.85,98,1.91
B223F54NLG,7/27/2019,1000 Inputs,1002 Mice,1479.26,74,0.54
B223F54NLG,7/28/2019,1000 Inputs,1002 Mice,1159.61,58,1.66
B223F54NLG,7/29/2019,1000 Inputs,1002 Mice,2318.84,116,1.81
B223F54NLG,7/30/2019,1000 Inputs,1002 Mice,2439.6,122,1.12
B223F54NLG,7/31/2019,1000 Inputs,1002 Mice,2499.19,125,0.83
B223F54NLG,8/1/2019,1000 Inputs,1002 Mice,2278.98,114,1.4
B223F54NLG,8/2/2019,1000 Inputs,1002 Mice,2239.1,112,3.07
B223F54NLG,8/3/2019,1000 Inputs,1002 Mice,1419.29,71,0.89
